product_id,product_name,category_id,brand,price,cost,stock,launch_date,status,rating_avg,review_count
1173,Columbia 트렌치코트 Premium,5,Columbia,49700,31795,527,26AUG2023,active,4.0,16
1174,CJ 스팸 Mini,34,CJ,2200,1502,144,11OCT2024,active,4.26,19
1175,HP Pavilion Premium,19,HP,605600,460018,339,06APR2026,soldout,4.06,18
1176,풀무원 양념갈비 Mini,30,풀무원,3900,2642,353,14JAN2024,discontinued,4.23,26
1177,MUJI Wide Pants Mini,8,MUJI,30100,17763,74,14FEB2026,active,3.88,17
1178,해커스 영어 회화 100일 Basic,57,해커스,20800,13251,577,17JAN2024,active,4.29,17
1179,시대에듀 ADsP Mini,58,시대에듀,13500,10042,318,24JUN2023,active,3.75,12
1180,IKEA 얼굴 수건 Lite,45,IKEA,5600,3909,86,04FEB2025,active,4.15,13
1181,Google Pixel Plus,15,Google,698500,488717,552,01MAY2026,active,4.17,12
1182,창비 나는 나로 살기로 했다 Plus,52,창비,10300,7718,41,15MAY2022,active,4.26,23
1183,YES24 역행자 Basic,54,YES24,20000,15112,92,09JAN2025,active,4.1,21
1184,해태 홈런볼 Lite,33,해태,9700,7387,506,22NOV2025,active,4.33,15
1185,카누 미니 Premium,36,카누,3700,2115,528,04DEC2022,discontinued,4.19,16
1186,LG OLED TV Max,25,LG,899300,607161,264,07JUL2022,active,4.05,21
1187,Samsung 갤럭시탭 Premium,16,Samsung,590700,425491,291,07NOV2024,active,3.85,27
1188,더타올 목욕 수건,45,더타올,8700,6299,463,11DEC2025,active,4.13,23
1189,샘표 옥수수 Max,34,샘표,13100,9033,559,02OCT2025,active,3.79,14
1190,피죤 섬유유연제 Mini,48,피죤,6700,3942,96,24JUL2023,active,4.05,21
1191,Sony BRAVIA Pro,25,Sony,352900,258819,94,16JUL2025,active,4.17,18
1192,TCL C815 Max,25,TCL,390900,279738,325,24AUG2023,discontinued,4.14,21
1193,HyperX Cloud II Pro,21,HyperX,636100,362456,73,07MAR2024,active,3.85,20
1194,Samsung 갤럭시 Plus,15,Samsung,863900,567302,335,12MAR2025,active,3.93,14
1195,이니스프리 수분 크림 Pro,62,이니스프리,55900,32981,67,31AUG2024,active,3.72,18
1196,ZARA Slim Chino Plus,4,ZARA,41500,26046,76,06JAN2026,active,4.5,22
1197,동서 현미녹차 100T Lite,37,동서,4000,2216,207,28JAN2026,active,3.95,20
1198,에스티로더 어드밴스드 토너 Lite,61,에스티로더,10000,6420,220,12JUN2025,discontinued,4.19,21
1199,Apple iPhone Basic,15,Apple,201000,135970,261,09DEC2024,active,3.81,21
1200,농심 새우깡 Basic,33,농심,16900,11703,409,30SEP2022,active,4.0,23
1201,Uniqlo Blouse Mini,7,Uniqlo,15000,10539,330,07SEP2022,active,4.31,16
1202,평창수 2L 6개입 Max,38,평창수,2800,2078,343,20JUL2024,active,3.8,15
1203,아모레퍼시픽 바디워시 Mini,44,아모레퍼시픽,26500,15888,73,28JAN2025,active,4.4,20
1204,위즈덤하우스 죽고 싶지만 떡볶이는 먹고 싶어 Plus,52,위즈덤하우스,17700,10225,253,12MAY2023,active,4.0,19
1205,롯데 골뱅이 Mini,34,롯데,9400,7011,331,06JUL2024,active,4.25,20
1206,시원스쿨 TOEIC 실전 Pro,57,시원스쿨,20200,11837,397,02JUN2024,active,3.85,20
1207,Garmin Venu Plus,17,Garmin,1068400,827149,344,16APR2024,discontinued,3.5,14
1208,스톤헨지 슬립 드레스 Basic,9,스톤헨지,43300,32205,583,12MAY2025,active,4.48,23
1209,CJ 샤인머스캣 2kg Lite,28,CJ,7800,5188,454,27OCT2023,soldout,3.72,18
1210,CJ 비비고 만두 Basic,32,CJ,2900,2249,114,08MAY2024,active,3.95,20
1211,입생로랑 뷰티 넘버 원 Max,65,입생로랑,42200,24155,312,16JAN2025,discontinued,4.1,20
1212,교보문고 백종원의 육아 레시피 Plus,55,교보문고,13900,8613,227,01AUG2023,active,3.75,16
1213,에스티로더 더블 웨어 Plus,64,에스티로더,22600,15747,244,06AUG2025,active,4.18,17
1214,한국산업인력공단 SQLD Pro,58,한국산업인력공단,23300,14690,525,20NOV2025,soldout,4.31,16
1215,YES24 아버지의 해방일지 Max,52,YES24,23400,17866,527,07JUL2026,active,3.8,15
1216,Hisense ULED Lite,25,Hisense,1218400,688510,426,24AUG2023,discontinued,4.0,17
1217,길벗 HSK 5급 Premium,57,길벗,31200,21102,41,01MAY2023,discontinued,3.91,22
1218,녹차원 얼그레이 Plus,37,녹차원,9300,6378,464,11JUN2022,active,3.85,13
1219,해커스 정보처리기사 Plus,58,해커스,8100,5671,277,09JAN2022,active,3.81,21
1220,Dell XPS Pro,19,Dell,1324500,806359,18,29AUG2025,active,3.81,26
1221,동원 참치캔 Mini,34,동원,9300,5894,65,17JAN2026,active,4.31,16
1222,샤넬 루쥬 코코,65,샤넬,18700,13913,166,16AUG2025,active,4.19,16
1223,CJ 포스틱 Lite,33,CJ,8100,4818,584,20MAR2024,active,3.88,16
1224,Ottogi 오뚜기 카레 Basic,32,Ottogi,2300,1702,402,10DEC2025,active,3.21,19
1225,락앤락 냄비 세트 Max,41,락앤락,19300,13112,408,22OCT2025,discontinued,3.62,21
1226,Scotch-Brite 수세미 Plus,47,Scotch-Brite,6000,4351,111,08JAN2026,active,3.87,23
1227,MIXXO 니트 원피스 Plus,9,MIXXO,22300,15925,273,01OCT2023,active,4.14,14
1228,Cuchen 전기밥솥 Basic,41,Cuchen,20400,12193,406,18DEC2024,discontinued,4.21,19
1229,설화수 자정 안티에이징 Lite,62,설화수,56500,38466,372,11APR2026,active,3.94,17
1230,교보문고 모든 순간이 너였다,52,교보문고,18500,13867,596,12APR2026,active,4.15,20
1231,Samsung 갤럭시북 Mini,19,Samsung,372600,241961,38,13FEB2026,active,3.94,18
1232,아디다스키즈 후드 티 Plus,11,아디다스키즈,15000,11584,104,20JUN2023,active,4.14,22
1233,Apple iPad,16,Apple,390200,255194,323,16JUN2026,active,3.56,16
1234,Samsung QLED TV Lite,25,Samsung,609300,355124,413,04JUL2024,active,4.25,28
1235,아이시스 500ml 40개입 Basic,38,아이시스,3900,2494,428,22FEB2025,soldout,3.93,14
1236,동원 동원 참치 Pro,32,동원,4800,3690,60,28MAR2025,active,3.91,32
1237,한샘 유리컵 6개 Mini,42,한샘,11900,7420,306,23MAR2026,active,3.96,24
1238,H&M Cargo Pants Max,4,H&M,29900,22414,353,30MAR2024,active,4.0,21
1239,H&M Slim Polo Plus,3,H&M,38000,28602,392,15JUL2025,active,3.9,20
1240,길벗 집에서 만드는 파스타 Lite,55,길벗,14600,9205,203,02JUN2026,discontinued,3.87,23
1241,에비앙 750ml Pro,38,에비앙,13400,7626,257,12JAN2022,active,4.05,22
1242,Dove 치약 3개입 Max,44,Dove,3500,2508,485,02OCT2022,active,4.18,17
1243,풀무원 풀무원 두부 Premium,32,풀무원,3300,2051,516,11MAY2024,active,4.21,24
1244,Fitbit Charge Lite,17,Fitbit,262400,191571,445,21FEB2026,active,4.31,16
1245,라네즈 수분 로션 Lite,62,라네즈,33900,22096,179,17FEB2024,active,4.08,12
1246,Xiaomi Mi Band Max,17,Xiaomi,463300,306524,341,30JUN2024,active,3.87,15
1247,위즈덤하우스 캠핑 요리 Pro,55,위즈덤하우스,31200,22742,132,08JUL2026,active,4.0,25
1248,이니스프리 그린티 토너 Premium,61,이니스프리,95800,61114,442,11MAY2022,active,3.96,26
1249,SKII 피테라 에센스,62,SKII,18600,12125,252,30JUL2022,active,4.35,17
1250,교보문고 원씽,54,교보문고,16300,10375,264,27NOV2023,active,4.27,11
1251,문학동네 언어의 온도 Basic,52,문학동네,17600,11166,92,19MAY2025,active,4.06,17
1252,Starbucks 비아 콜롬비아 Pro,36,Starbucks,2800,1878,410,18FEB2022,active,3.95,21
1253,오리온 초코파이 Mini,33,오리온,7600,5593,137,25NOV2023,active,3.55,11
1254,H&M 슬랙스 Plus,8,H&M,31400,19882,207,29MAY2023,active,3.9,20
1255,문학동네 데미안 Max,51,문학동네,10600,7108,572,04MAY2025,active,4.25,16
1256,문학동네 홈베이킹 기초 Basic,55,문학동네,14500,10211,306,08JAN2026,active,3.57,14
1257,이마트 소불고기 Premium,30,이마트,2400,1468,265,13JUN2026,active,4.0,22
1258,풀무원 양파망 1.8kg Max,29,풀무원,10100,6199,317,15OCT2025,active,3.86,22
1259,한빛미디어 데일 카네기 인간관계론 Max,54,한빛미디어,34900,26687,112,14OCT2024,active,3.71,24
1260,LG OLED TV Pro,25,LG,512400,367089,377,23DEC2024,active,4.0,17
1261,창비 나는 나로 살기로 했다 Plus,52,창비,17000,11606,453,17AUG2023,active,4.39,23
1262,LG Velvet Mini,15,LG,484700,338793,190,06MAY2026,discontinued,4.05,21
1263,Volvic 1.5L 12개입,38,Volvic,11200,6235,439,30DEC2025,active,4.21,19
1264,MUJI Jogger Lite,4,MUJI,72800,50389,186,28MAR2024,active,4.07,15
1265,Xiaomi Redmi Lite,15,Xiaomi,412700,275348,366,09JAN2023,active,4.05,20
1266,Google Pixel Max,15,Google,514800,347758,88,06JAN2025,soldout,3.92,12
1267,Estee Lauder 리페어 크림,62,Estee Lauder,43900,27774,186,03FEB2025,active,4.0,22
1268,Sony BRAVIA,25,Sony,223500,127113,131,05AUG2025,active,3.95,20
1269,MUJI Tech Tee Plus,3,MUJI,75100,44644,559,06JUL2024,active,4.25,16
1270,Tetley 캐모마일 Premium,37,Tetley,16500,12683,375,18JUN2023,active,3.78,23
1271,이니스프리 수분 크림 Premium,62,이니스프리,59800,38511,98,20SEP2022,active,4.13,31
1272,디올 어딕트 Basic,65,디올,14000,9202,33,24FEB2025,active,4.19,16
1273,Twinings 잉글리시 브렉퍼스트 Pro,37,Twinings,1500,843,581,05JUN2022,active,4.06,16
1274,설화수 자정 토너 Plus,61,설화수,45400,25362,170,24JAN2024,active,4.16,19
1275,길벗 지적 대화를 위한 넓고 얕은 지식 Plus,54,길벗,12000,8579,365,08JUL2023,discontinued,4.12,17
1276,MLB 플리스 Pro,5,MLB,43100,29039,58,02OCT2024,active,3.95,22
1277,한빛미디어 JLPT N2,57,한빛미디어,30100,20076,180,25JUL2023,active,4.08,13
1278,송월타월 호텔 수건 6매 Premium,45,송월타월,9000,5453,18,23FEB2022,discontinued,3.78,32
1279,에듀윌 컴활 1급 Premium,58,에듀윌,14000,10098,225,22JUL2023,discontinued,3.65,17
1280,위즈덤하우스 죽고 싶지만 떡볶이는 먹고 싶어,52,위즈덤하우스,18200,10714,472,06MAY2024,soldout,3.94,16
1281,LG gram Premium,19,LG,203100,120577,94,29AUG2023,active,4.07,14
1282,CJ 상추 200g Max,29,CJ,2800,1836,296,04MAY2025,soldout,4.14,22
1283,문법의 원리 토익 스피킹 Plus,57,문법의 원리,16400,10099,592,26MAR2024,active,4.06,18
1284,TCL C815 Lite,25,TCL,369400,224194,174,05DEC2025,active,4.25,20
1285,Lenovo ThinkPad Tab Pro,16,Lenovo,637300,445093,221,24JUN2022,active,4.29,17
1286,Apple MacBook Premium,19,Apple,2325800,1627416,53,03JUL2024,active,3.88,25
1287,Winia 공기청정기 Basic,24,Winia,469500,347260,402,03MAY2023,active,4.38,16
1288,Nescafe 골드 블렌드 Premium,36,Nescafe,2700,1744,317,11SEP2024,soldout,3.62,21
1289,이마트 오이 5개 Premium,29,이마트,13200,7481,348,23JUL2023,active,4.05,22
1290,나이키키즈 반바지 Mini,12,나이키키즈,15000,9194,442,18JUN2026,active,4.32,28
1291,LG생활건강 고무장갑 Max,47,LG생활건강,5800,4497,579,12MAY2022,active,3.87,38
1292,Pulmuone 햇반 Pro,32,Pulmuone,3200,2198,539,27NOV2022,active,4.06,18
1293,Hisense ULED Mini,25,Hisense,373300,266252,281,10SEP2023,active,3.79,19
1294,Ottogi 햄 캔 Mini,34,Ottogi,3100,1710,359,13FEB2026,active,4.1,21
1295,해커스 영어 회화 100일 Basic,57,해커스,16100,10773,7,27AUG2023,active,3.94,16
1296,Midea 무선청소기 Plus,24,Midea,521600,291382,562,07MAR2022,active,4.3,20
1297,DEW E DEW 셔츠 원피스 Basic,9,DEW E DEW,68900,46915,490,23SEP2022,active,4.0,19
1298,컬럼비아키즈 트레이닝 팬츠 Plus,12,컬럼비아키즈,38300,29176,340,24OCT2022,active,4.22,23
1299,오설록 제주 녹차 Plus,37,오설록,3300,2550,471,30NOV2022,active,3.93,27
1300,이마트 딸기 500g Pro,28,이마트,9900,6675,248,25JUN2025,active,4.28,25
1301,동서 현미녹차 100T Premium,37,동서,2700,1769,234,12FEB2023,active,3.86,22
1302,Lenovo ThinkPad Pro,19,Lenovo,166100,127457,82,17SEP2024,active,3.76,25
1303,Cuchen 밥솥 Max,23,Cuchen,912100,642966,92,10JAN2022,active,4.19,21
1304,제주삼다수 500ml 20개입 Plus,38,제주삼다수,10900,6157,393,27MAY2022,active,4.05,20
1305,메이크업포에버 HD 파운데이션 Mini,64,메이크업포에버,18400,12090,267,24OCT2025,active,4.39,18
1306,평창수 2L 6개입 Premium,38,평창수,3700,2239,416,26JUN2023,active,4.0,34
1307,Downy 주방 세제 Lite,48,Downy,7700,5067,582,22APR2025,active,4.19,16
1308,Microsoft Surface Max,16,Microsoft,538100,352324,528,25JUL2022,active,4.15,26
1309,Samsung 세탁기 Pro,24,Samsung,1250700,855345,252,22SEP2022,discontinued,4.53,19
1310,나이키키즈 카라 티 Basic,11,나이키키즈,55300,34952,121,07AUG2024,active,3.91,32
1311,Samsung QLED TV Max,25,Samsung,823500,484038,9,26AUG2024,active,4.35,17
1312,CJ 스팸 Max,34,CJ,8700,5792,315,05JAN2022,active,4.19,16
1313,아이시스 500ml 40개입 Premium,38,아이시스,4900,3630,272,14OCT2022,active,3.87,23
1314,CJ 비비고 만두 Max,32,CJ,10400,7308,305,22FEB2026,active,4.11,19
1315,롯데 빼빼로 Max,33,롯데,8200,5148,209,09JUN2026,soldout,4.0,19
1316,컬럼비아키즈 체크 셔츠 Lite,11,컬럼비아키즈,86100,65881,463,05JAN2024,active,3.95,20
1317,SteelSeries Arctis,21,SteelSeries,335700,255067,415,28MAY2024,active,4.47,17
1318,Cuckoo 전기포트 Basic,23,Cuckoo,155900,93251,215,30MAY2024,active,4.25,20
1319,카터스 맨투맨 Basic,11,카터스,67900,37960,79,14OCT2023,active,3.94,17
1320,Samsung 갤럭시 Basic,15,Samsung,545700,393177,479,05APR2023,active,4.08,25
1321,카터스 조거팬츠 Plus,12,카터스,30400,22506,546,24APR2024,active,4.27,15
1322,샘표 옥수수 Mini,34,샘표,4100,3167,17,12MAR2022,soldout,3.61,18
1323,Nivea 핸드워시,44,Nivea,61800,46638,164,18FEB2024,active,3.95,22
1324,GS Fresh 수박 1통 Basic,28,GS Fresh,3100,2133,524,04JUN2026,discontinued,4.25,20
1325,락앤락 먼지털이 Max,47,락앤락,8000,5375,201,04SEP2023,soldout,4.08,26
1326,코사홀리 이불 세트 Max,45,코사홀리,14000,7789,345,08JUL2023,active,4.0,17
1327,라네즈 워터 토너 Basic,61,라네즈,60300,36585,365,15JUN2022,active,4.23,30
1328,위즈덤하우스 아주 작은 습관의 힘 Premium,54,위즈덤하우스,40500,26556,447,02MAY2024,active,4.09,23
1329,농협 사과 5kg Basic,28,농협,7700,5348,512,03OCT2023,active,4.2,15
1330,나스 오르가즘 블러셔 Max,65,나스,13800,9358,318,06NOV2024,active,3.5,22
1331,헤라 레조나 토너 Plus,61,헤라,97000,69918,216,20SEP2023,active,4.1,20
1332,LG OLED TV Pro,25,LG,437200,268592,33,31MAY2023,active,3.73,15
1333,Logitech MX Master Pro,21,Logitech,267600,181951,265,07NOV2022,active,4.36,11
1334,무인양품 밀대,47,무인양품,6900,3934,79,27MAR2026,active,4.0,23
1335,Illy 에스프레소 원두,36,Illy,8800,5677,412,24JAN2025,active,4.15,26
1336,YES24 역행자 Basic,54,YES24,17900,12933,251,19JAN2025,active,4.25,12
1337,YES24 아버지의 해방일지 Lite,52,YES24,18700,13267,11,23JAN2025,active,4.05,19
1338,The North Face 후디 자켓 Basic,5,The North Face,78500,61061,400,24OCT2024,active,3.68,25
1339,시원스쿨 TOEIC 실전 Premium,57,시원스쿨,11800,7244,281,03APR2023,active,3.87,15
1340,설화수 자정 안티에이징 Basic,62,설화수,67400,44792,111,22JAN2025,active,4.42,19
1341,에비앙 750ml,38,에비앙,3400,2127,377,13JAN2022,active,3.75,20
1342,롯데 골뱅이 Pro,34,롯데,22300,14524,267,13JAN2026,discontinued,3.78,18
1343,에스티로더 어드밴스드 토너 Max,61,에스티로더,42500,31751,297,11OCT2024,active,4.09,23
1344,Philips 에어프라이어 Basic,23,Philips,254700,180166,316,27FEB2022,active,4.05,20
1345,ZARA Knit Max,7,ZARA,15000,11294,569,16AUG2022,active,4.33,21
1346,메디안 스킨 로션 Max,44,메디안,21700,12950,508,16MAY2026,active,3.74,19
1347,해태 홈런볼 Lite,33,해태,3700,2778,545,02APR2022,active,4.28,32
1348,녹차원 얼그레이 Max,37,녹차원,4400,2480,364,26JUL2024,active,4.12,24
1349,ASUS ROG Pro,20,ASUS,700600,528517,546,06OCT2023,active,4.05,21
1350,풀무원 바나나 1송이 Plus,28,풀무원,9900,6194,270,17APR2023,active,4.26,19
1351,창비 82년생 김지영 Plus,51,창비,26600,16554,473,07OCT2023,active,4.0,23
1352,LG 건조기 Mini,24,LG,218600,145976,536,05JUL2023,active,4.19,21
1353,맥 맥 립스틱 Premium,65,맥,69900,53568,233,06MAR2024,active,3.72,18
1354,Levi's 501 Jeans Basic,4,Levi's,25600,14361,58,28SEP2024,discontinued,3.83,18
1355,교보문고 원씽 Premium,54,교보문고,8000,5048,250,18MAY2026,active,3.86,29
1356,입생로랑 뷰티 넘버 원 Pro,65,입생로랑,14600,10906,85,09JUN2022,active,3.55,20
1357,교보문고 모든 순간이 너였다 Max,52,교보문고,17800,11411,389,01DEC2023,soldout,3.57,14
1358,무인양품 샤워 타월 Plus,45,무인양품,7400,4408,179,12DEC2022,active,4.11,19
1359,MSI MEG Premium,20,MSI,419600,271776,148,20NOV2025,soldout,3.61,18
1360,Lenovo IdeaCentre Pro,20,Lenovo,541900,346099,582,23MAY2023,active,4.2,25
1361,CJ 샤인머스캣 2kg Plus,28,CJ,4300,3270,120,18NOV2025,active,4.36,14
1362,Tide 표백제 Max,48,Tide,9900,7179,255,17DEC2025,active,4.53,15
1363,LG생활건강 샤프란 리필 Premium,48,LG생활건강,6300,4196,308,13FEB2023,discontinued,4.18,11
1364,한빛미디어 데일 카네기 인간관계론 Plus,54,한빛미디어,16400,12748,58,23AUG2023,active,3.37,19
1365,이니스프리 그린티 토너 Basic,61,이니스프리,10000,6570,68,11SEP2025,active,3.82,11
1366,LG생활건강 샴푸 700ml,44,LG생활건강,8800,4957,445,08JAN2024,active,4.0,18
1367,아모레퍼시픽 바디워시 Basic,44,아모레퍼시픽,7600,4638,387,16DEC2025,active,4.18,22
1368,Dyson 냉장고 Mini,24,Dyson,383200,249193,85,03JUN2024,active,3.9,20
1369,Huawei MatePad Mini,16,Huawei,389200,228105,226,19APR2024,active,4.0,27
1370,IKEA 얼굴 수건 Plus,45,IKEA,23700,18200,592,07DEC2025,discontinued,4.17,24
1371,Tetley 캐모마일,37,Tetley,14800,10750,183,05JAN2024,active,4.0,18
1372,설화수 자정 토너 Pro,61,설화수,15200,9297,321,03OCT2024,active,4.2,25
1373,한우자조금 한우 등심 1++ Basic,30,한우자조금,19800,13580,317,23SEP2022,active,3.78,23
1374,MIXXO 데님 Pro,8,MIXXO,22700,16251,565,19AUG2022,soldout,3.8,20
1375,Nike Trefoil Hoodie,3,Nike,40200,30813,398,21MAY2022,soldout,4.28,18
1376,더타올 목욕 수건 Pro,45,더타올,18100,13625,292,26SEP2024,active,4.0,23
1377,Nike 패딩,5,Nike,157400,105220,292,23DEC2024,discontinued,4.0,21
1378,Razer DeathAdder Plus,21,Razer,319500,232650,484,24MAY2026,active,4.26,19
1379,송월타월 호텔 수건 6매 Pro,45,송월타월,4500,3056,446,21OCT2024,active,3.53,17
1380,H&M Cardigan Basic,7,H&M,88800,60128,411,16JUL2024,active,3.83,24
1381,이마트 딸기 500g Max,28,이마트,2700,1556,507,20SEP2024,active,3.69,13
1382,길벗 HSK 5급 Mini,57,길벗,14100,8164,243,11JAN2022,active,4.13,15
1383,Twinings 잉글리시 브렉퍼스트 Max,37,Twinings,2200,1477,419,13AUG2024,active,4.03,33
1384,Adidas AIRism Shirt Pro,3,Adidas,29200,17865,153,23FEB2024,active,4.26,19
1385,Nespresso 커피머신 Max,23,Nespresso,267200,148252,423,30JUL2023,active,3.94,16
1386,Apple iPhone Basic,15,Apple,663800,475448,272,02DEC2023,active,3.76,17
1387,Delonghi 토스터 Basic,23,Delonghi,464300,258834,519,30APR2026,active,3.96,24
1388,맥심 모카 골드 Pro,36,맥심,3000,2060,127,16FEB2022,soldout,4.05,19
1389,MUJI Basic Tee Plus,7,MUJI,66000,44484,372,18JUN2025,active,3.6,10
1390,ASUS ZenBook Max,19,ASUS,515500,398392,567,22DEC2022,active,3.76,25
1391,한빛미디어 JLPT N2 Plus,57,한빛미디어,8000,5290,158,01JUN2024,active,4.26,23
1392,문법의 원리 토익 스피킹 Plus,57,문법의 원리,23500,13268,570,31MAY2024,active,3.71,17
1393,ZARA 플라워 원피스,9,ZARA,40500,27413,569,06MAY2023,active,3.9,21
1394,라네즈 워터 토너 Lite,61,라네즈,68400,50852,175,02FEB2025,active,3.85,20
1395,카누 미니 Pro,36,카누,5300,4130,210,22AUG2023,active,4.03,29
1396,Samsung 갤럭시워치 Mini,17,Samsung,275100,178534,446,01DEC2025,active,4.06,18
1397,HP Omen Basic,20,HP,391300,244041,585,06NOV2025,active,4.0,16
1398,문학동네 언어의 온도 Basic,52,문학동네,22500,17066,166,22AUG2023,active,3.82,17
1399,오설록 제주 녹차 Pro,37,오설록,2800,1663,459,24MAY2025,active,4.07,15
1400,뉴발란스키즈 반팔티,11,뉴발란스키즈,27800,19225,356,16AUG2023,active,4.28,18
1401,MIXXO Turtleneck Premium,7,MIXXO,31700,20393,303,18NOV2025,active,3.76,17
1402,뉴발란스키즈 데님 Premium,12,뉴발란스키즈,18200,10181,232,19MAY2023,active,4.15,26
1403,농협하나로 삼겹살 1kg Premium,30,농협하나로,2800,1763,326,12JAN2022,active,4.2,20
1404,Dove 치약 3개입,44,Dove,14800,9042,181,06JUN2025,active,3.96,25
1405,Samsung 갤럭시탭 Mini,16,Samsung,910200,644240,333,09MAR2023,active,3.43,21
1406,창비 나는 나로 살기로 했다 Basic,52,창비,18500,14212,28,23AUG2025,active,4.27,22
1407,Volvic 1.5L 12개입 Pro,38,Volvic,4700,2874,92,29JUL2022,active,4.22,27
1408,나스 리퀴드 라이트닝,64,나스,18000,13259,329,10FEB2023,active,4.43,21
1409,Adidas 바람막이 Basic,5,Adidas,70000,39391,183,25OCT2024,active,3.6,20
1410,H&M 롱 원피스 Plus,9,H&M,47100,31734,94,31JAN2024,active,3.46,13
1411,Uniqlo A라인 스커트 Max,8,Uniqlo,23700,13419,352,23FEB2025,active,3.89,18
1412,ZARA Culotte Max,8,ZARA,62200,47572,264,29JAN2024,soldout,3.73,11
1413,동원 참치캔,34,동원,7200,5229,18,04DEC2025,active,3.82,11
1414,LG Velvet Basic,15,LG,271500,190410,498,29APR2022,active,4.17,23
1415,길벗 지적 대화를 위한 넓고 얕은 지식 Lite,54,길벗,15600,11536,138,18APR2022,active,4.35,17
1416,CJ 제일제당 닭가슴살 2kg Mini,30,CJ 제일제당,3400,2376,572,27JUN2022,active,4.13,30
1417,샤넬 루쥬 코코 Premium,65,샤넬,144300,111523,524,20MAY2025,active,3.96,26
1418,위즈덤하우스 아주 작은 습관의 힘 Mini,54,위즈덤하우스,20100,14355,254,05AUG2024,active,4.11,19
1419,GS Fresh 수박 1통 Mini,28,GS Fresh,5600,4270,84,21OCT2022,active,4.15,20
1420,Sony BRAVIA,25,Sony,587400,392935,457,21AUG2022,active,3.88,17
1421,Starbucks 비아 콜롬비아 Plus,36,Starbucks,12900,7442,531,11JUN2023,active,4.15,20
1422,Columbia 트렌치코트 Mini,5,Columbia,34500,23166,561,20APR2025,active,3.81,16
1423,애경 스파크 세탁 세제 Max,48,애경,9300,5386,91,03MAY2025,active,4.13,15
1424,YES24 역행자 Plus,54,YES24,22800,15647,599,19JUL2022,active,3.58,19
1425,아이패스 한국사능력검정 Pro,58,아이패스,15200,10046,68,14APR2025,soldout,4.2,15
1426,Dell XPS Tower Mini,20,Dell,232800,161375,36,23FEB2025,active,3.83,29
1427,동서 현미녹차 100T Mini,37,동서,2000,1104,139,24JAN2024,active,3.82,11
1428,Xiaomi Redmi Pro,15,Xiaomi,1107400,658696,565,04FEB2023,active,4.3,23
1429,Uniqlo Blouse Mini,7,Uniqlo,39300,26056,177,20AUG2022,discontinued,3.95,19
1430,Roccat Kone Pro,21,Roccat,310500,238655,136,24FEB2024,active,3.9,20
1431,해커스 영어 회화 100일 Plus,57,해커스,14800,9445,189,05APR2023,active,4.0,13
1432,위즈덤하우스 죽고 싶지만 떡볶이는 먹고 싶어 Max,52,위즈덤하우스,22500,14571,341,13JUL2025,soldout,3.84,25
1433,Apple Apple Watch Pro,17,Apple,370900,264963,558,18NOV2024,active,3.78,18
1434,헤라 블랙 쿠션 Lite,64,헤라,12400,8542,4,11MAR2026,active,3.57,14
1435,MLB 플리스,5,MLB,44100,27287,256,15APR2026,active,3.62,26
1436,광주요 도자기 밥공기,42,광주요,27500,17723,242,21APR2024,active,3.89,28
1437,Nivea 핸드워시 Pro,44,Nivea,26400,15841,414,13MAY2026,active,3.93,30
1438,Google Pixel,15,Google,316200,244164,342,20APR2024,soldout,4.0,23
1439,The North Face 후디 자켓 Mini,5,The North Face,77700,45069,378,26NOV2025,active,4.2,15
1440,녹차원 얼그레이 Premium,37,녹차원,5700,3622,593,30JAN2022,active,3.79,24
1441,YES24 아버지의 해방일지 Premium,52,YES24,26800,14899,145,29DEC2022,active,3.84,19
1442,HP Pavilion,19,HP,624100,375089,322,09JUN2025,active,3.94,17
1443,디올 어딕트 Plus,65,디올,11900,8681,121,06FEB2024,active,3.95,20
1444,Samsung 갤럭시 Basic,15,Samsung,1261700,752314,251,21OCT2025,active,4.0,18
1445,Samsung 전자레인지 Plus,23,Samsung,456300,259367,310,24JAN2023,active,4.07,30
1446,라네즈 수분 로션 Basic,62,라네즈,42000,27683,474,16AUG2025,active,3.74,19
1447,Tetley 캐모마일 Premium,37,Tetley,1900,1049,569,10FEB2024,active,4.2,20
1448,MUJI Wide Pants Premium,8,MUJI,49100,27962,491,22JUL2024,active,4.24,25
1449,Garmin Venu Pro,17,Garmin,857400,630835,574,22MAY2026,active,3.96,28
1450,교보문고 모든 순간이 너였다 Max,52,교보문고,35300,25678,346,29JUN2026,active,3.67,12
1451,Nescafe 골드 블렌드 Lite,36,Nescafe,13000,9886,486,09JUN2025,active,4.05,21
1452,LG 광파오븐 Plus,23,LG,616900,460539,472,28MAR2025,active,4.2,25
1453,시대에듀 ADsP Mini,58,시대에듀,8700,6152,381,12FEB2024,active,4.08,24
1454,아디다스키즈 레깅스 Basic,12,아디다스키즈,39300,22088,279,22NOV2025,active,3.93,30
1455,H&M 슬랙스,8,H&M,25400,18543,71,11JUL2023,active,4.38,13
1456,제주삼다수 500ml 20개입 Mini,38,제주삼다수,5700,4243,520,15AUG2023,active,3.91,22
1457,농협 사과 5kg Max,28,농협,2000,1467,365,20DEC2022,active,4.13,15
1458,스톤헨지 슬립 드레스 Basic,9,스톤헨지,32000,21342,93,18FEB2023,active,4.17,24
1459,시원스쿨 TOEIC 실전 Plus,57,시원스쿨,13200,7967,372,27MAY2025,active,4.31,13
